cells_id	x	gene_ENSG00000232810	gene_ENSG00000109471	gene_ENSG00000111537	gene_ENSG00000178562	gene_ENSG00000109956	gene_ENSG00000181847	gene_ENSG00000135077	gene_ENSG00000089692	gene_ENSG00000188389	gene_ENSG00000163508	gene_ENSG00000163599	gene_ENSG00000138185	gene_ENSG00000198846	gene_ENSG00000122223
cell_972	11 years	0	0	1.0718782802338713	0	0	0	0	0	0	0	0	0	0	0
cell_973	11 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_974	11 years	0	0	0	1.8263295484750088	0	0	0	0	0	0	0	0	0	0
cell_975	11 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_976	11 years	1.595818254602555	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_977	11 years	0	0	0	0	0	0	0	2.221774546748259	0	0	0	0	0	0
cell_978	11 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_979	11 years	0	0	0	0	0	0	0	1.432408450221911	0	0	0	0	0	0
cell_980	11 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_981	11 years	1.4655683110679896	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_982	11 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_983	11 years	0	0	0	0	0	1.9780438891280503	0	1.4144674007888403	0	0	0	0	0	0
cell_984	11 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_985	11 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_986	11 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_987	11 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_988	11 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_989	11 years	0	0	0	0	0	1.5164862577984932	0	1.5164862577984932	0	0	0	0	0	0
cell_990	11 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_991	11 years	0	0	0	2.4543012007119227	0	0	0	0	0	0	0	2.4543012007119227	0	0
cell_992	11 years	1.2742425521705734	0	0	0	0	0	0	0	0	0	1.2742425521705734	0	0	0
cell_993	11 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_994	11 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_995	11 years	0	0	0	0	0	1.4370380980478086	0	0	0	0	0	0	0	0
cell_996	11 years	0	0	2.1880331736972054	0	0	0	0	1.6011694601749218	0	0	0	0	0	0
cell_997	11 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_998	11 years	0	0	1.8360125765415118	0	0	0	0	0	0	0	0	0	0	0
cell_999	11 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_1000	11 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_1001	11 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_1002	11 years	0	0	0	0	0	1.191336008393012	0	0	0	0	0	0	0	0
cell_1003	11 years	0	0	1.974563402077947	0	0	0	0	0	0	0	0	0	0	0
cell_1004	11 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_1005	11 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_1006	11 years	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5613101794111106
cell_1007	11 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_1008	11 years	0	0	0	0	0	2.160398879065886	0	0	0	0	0	0	0	0
cell_1009	11 years	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5727136984609096
cell_1010	11 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_1011	11 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_1012	11 years	0	0	0	1.3031749861241557	0	0	0	0	0	0	0	0	0	0
cell_1013	11 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_1014	11 years	1.4973464905473686	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_1015	11 years	0	0	0	0	0	0	0	1.454400722280039	0	0	0	0	1.454400722280039	0
cell_1016	11 years	2.562552711616937	0	0	0	0	0	0	0	0	0	0	0	0	1.94368488281696
cell_1017	11 years	0	0	0	0	0	1.4007158634349541	0	0	0	0	0	0	0	0
cell_1018	11 years	0	0	0	0	0	0	0	0	0	0	0	0	0	1.73301070682149
cell_1019	11 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_1020	11 years	0	0	0	0	0	2.2261858774754186	0	0	0	0	0	0	0	0
cell_1021	11 years	0	0	0	0	0	0	0	0	0	0	0	0	0	1.3843475241141217
cell_1022	11 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_1023	11 years	0	0	0	1.5483502204542623	0	0	0	0	0	0	0	0	0	0
cell_1024	11 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_1025	11 years	0	0	0	0	0	0	0	0	0	1.8746847562608886	0	0	0	0
cell_1026	11 years	0	0	0	0	0	2.4685206534933695	0	0	0	0	0	0	0	0
cell_1027	11 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_1028	11 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_1029	11 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_1030	11 years	0	0	1.5022134633382114	0	0	0	0	0	0	0	0	0	0	0
cell_1031	11 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_1032	11 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_1033	11 years	0	0	0	0	0	2.116809806840658	0	0	0	0	0	0	0	0
cell_1034	11 years	2.1075484182850968	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_1035	11 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_1036	11 years	0	0	0	0	0	0	0	1.7485186629035514	0	0	0	0	0	0
cell_1037	11 years	0	0	1.5206633542356363	0	0	0	0	0	0	0	0	0	0	0
cell_1038	11 years	1.765579963646284	0	0	0	0	0	0	0	0	0.9612591568176291	0	0	0	0
cell_1039	11 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_1040	11 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_1041	11 years	1.529666415719149	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_1042	11 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_1043	11 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_1044	11 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_1045	11 years	0	0	0	0	0	2.159720181877765	0	0	0	0	0	0	0	0
cell_1046	11 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_1047	11 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_1048	11 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_1049	11 years	2.3130010676081154	0	1.3949818567405126	0	0	1.3949818567405126	0	1.9558325773142895	0	0	0	0	0	0
cell_1050	11 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_1051	11 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_1052	11 years	0	0	0	1.4717449929744766	0	0	0	0	0	0	0	0	0	0
cell_1053	11 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_1054	11 years	0	0	0	0	0	0	0	1.4392432983311672	0	0	0	0	0	0
cell_1055	11 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_1056	11 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_1057	11 years	0	0	0	0	0	0	0	0	0	0	0	0	1.7219784721256337	0
cell_1058	11 years	0	0	0	0.9829173723755882	0	0	0	0.9829173723755882	0	0	0	0	0	0.9829173723755882
cell_1059	11 years	0	0	2.037461855946067	0	0	0	0	0	0	0	0	0	0	0
cell_1060	11 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_1061	11 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_1062	11 years	0	0	2.4088763494672967	0	0	0	0	0	0	0	0	0	0	0
cell_1063	11 years	0	0	0	1.3098526656199487	0	0	0	0	0	0	0	0	0	0
cell_1064	11 years	1.69495862802837	0	0	0	0	1.69495862802837	0	1.69495862802837	0	0	0	0	0	0
cell_1065	11 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_1066	11 years	0	0	1.5495177901740473	0	0	0	0	0	0	0	0	0	0	0
cell_1067	11 years	0	0	0	0	0	2.2358274587022238	0	0	0	0	0	0	0	0
cell_1068	11 years	0	0	1.4336234045325993	0	0	0	0	1.4336234045325993	0	0	0	0	0	0
cell_1069	11 years	0	0	0	0	0	0	0	1.5592310486366763	0	0	0	0	0	0
cell_1070	11 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_1071	11 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_1072	11 years	0	0	1.4933190073950409	0	0	1.4933190073950409	0	0	0	0	0	0	1.4933190073950409	0
cell_1073	11 years	0	0	1.6798788837614853	0	0	0	0	0	0	0	0	0	0	0
cell_1074	11 years	0	0	0	0	0	0	0	2.1078659616604583	0	0	0	0	0	0
cell_1075	11 years	0	0	0	0	0	0	1.1558593810765219	0	0	0	0	0	0	0
cell_1076	11 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_1077	11 years	1.3995646980407874	0	0	0	0	0	0	0	0	1.3995646980407874	0	0	0	0
cell_1078	11 years	0	0	0	0	0	0	0	0	0	2.265462350272533	0	0	0	0
cell_1079	11 years	0	0	1.4683917233070913	0	0	0	0	0	0	0	0	0	0	0
cell_1080	11 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_1081	11 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_1082	11 years	2.0591466095380704	0	0.6816005592145761	0.6816005592145761	0	0	0	0	0	0	0	0	0.6816005592145761	0.6816005592145761
cell_1083	11 years	0	0	0	0	0	1.5486419161710288	0	0	0	0	0	0	0	0
cell_1084	11 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_1085	11 years	0	0	1.5812449723448094	0	0	0	0	1.5812449723448094	1.5812449723448094	0	0	0	0	0
cell_1086	11 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_1087	11 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_1088	11 years	1.383227218262825	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_1089	11 years	0	0	2.1990043330896536	0	0	0	0	0	0	0	0	0	0	0
cell_1090	11 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_1091	11 years	1.4681345220300375	0	0	0	0	1.4681345220300375	0	0	0	0	0	0	0	0
cell_1092	11 years	1.4795524352535638	0	0	0	0	1.4795524352535638	0	0	0	0	0	0	0	0
cell_1093	11 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_1094	11 years	3.0127054000115994	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_1095	11 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_1096	11 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_1097	11 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_1098	11 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_1099	11 years	1.9150144747624318	0	1.9150144747624318	0	0	0	0	0	0	0	0	0	0	0
cell_1100	11 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_1101	11 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_1102	11 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_1103	11 years	0	0	0	0	0	0	0	0	0	0	0	0	1.7040938560358287	1.7040938560358287
cell_1104	11 years	0	0	0	0	0	1.731861327646986	0	0	0	0	0	0	0	0
cell_1105	11 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_1106	11 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_1107	11 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_1108	11 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_1109	11 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_1110	11 years	0	0	0	0	0	0	0	0	0	0	2.3382703213866765	0	0	0
cell_1111	11 years	1.5370752638467087	0	0	0	0	0	0	0	0	0	0	0	1.5370752638467087	1.5370752638467087
cell_1112	11 years	0	0	1.5589345699005683	0	0	0	0	0	0	0	0	0	0	0
cell_1113	11 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_1114	11 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_1115	11 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_1116	11 years	0	0	0	0	0	1.522341844063071	0	0	0	0	0	0	0	0
cell_1117	11 years	0.9283069993575708	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_1118	11 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_1119	11 years	0	0	0	0	0	0	0	1.264128162175772	0	0	0	0	0	0
cell_1120	11 years	0	0	0	0	1.3843475241141217	0	0	0	0	0	0	0	0	0
cell_1121	11 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_1122	11 years	0	0	0	0	0	0	0	1.518710652935273	0	0	0	0	0	0
cell_1123	11 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_1124	11 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_1125	11 years	1.813331172342193	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_1126	11 years	1.5098591145777294	0	0	0	0	0	0	0	0	0	0	0	1.5098591145777294	0
cell_1127	11 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_1128	11 years	0	0	0	0	0	0	0	0	0	1.529666415719149	0	0	0	1.529666415719149
cell_1129	11 years	0	0	0	0	0	2.141611792985455	0	1.5595276621490148	0	0	0	0	0	0
cell_1130	11 years	0	0	2.9751785120424334	0	0	0	0	1.4107072819740856	0	0	0	0	0	0
cell_1131	11 years	2.5074797135716005	0	2.5074797135716005	0	0	0	0	0	0	0	0	0	0	0
cell_1132	11 years	0	0	0	1.3893018821838459	0	0	0	0	0	0	0	0	0	0
cell_1133	11 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_1134	11 years	0	0	1.4850759056796745	0	0	0	0	0	0	0	0	0	0	0
cell_1135	11 years	2.1526287237918593	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_1136	11 years	0	0	1.3845718368220497	0	0	0	0	0	0	0	0	0	0	0
cell_1137	11 years	0	0	0	0	0	0	0	0	0	0	0	0	0	1.25850680967462
cell_1138	11 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_1139	11 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_1140	11 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_1141	11 years	0	0	2.2516497724782254	0	0	0	0	0	0	0	0	0	0	0
cell_1142	11 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_1143	11 years	0	0	0	1.9945923276947013	0	0	0	0	0	0	0	0	0	0
cell_1144	11 years	0	0	1.4970771941531225	0	1.4970771941531225	0	0	0	0	0	0	0	0	0
cell_1145	11 years	0	0	2.808341403304283	0	0	0	0	1.5883364287440043	0	0	0	0	0	0
cell_1146	11 years	0	0	0	0	0	0	0	0	0	0	0	0	0	1.734546155580242
cell_1147	11 years	0	0	0	1.3248624886817004	0	0	0	0	0	1.3248624886817004	0	0	0	0
cell_1148	11 years	0	0	0	0	0	0	0	0	0	0	0	1.4853401395920618	0	1.4853401395920618
cell_1149	11 years	0	0	0	0	0	1.4382622351253833	0	0	0	0	0	0	0	0
cell_1150	11 years	0	0	0	0	0	0	1.3616833852552062	0	0	0	0	0	0	0
cell_1151	11 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_1152	11 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_1153	11 years	0	0	0	2.1426070117385376	0	0	0	1.5604183123938085	0	0	0	0	0	0
cell_1154	11 years	0	0	0	0	0	1.2975401908636386	0	1.8438084414846103	0	0	0	0	0	1.8438084414846103
cell_1155	11 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_1156	11 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_1157	11 years	0	0	0	1.0784914112790083	0	1.5852438173947905	0	0	0	0	0	0	0	0
cell_1158	11 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_1159	11 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_1160	11 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_1161	11 years	0	0	2.015726797388694	0	0	0	0	0	0	0	0	0	0	0
cell_1162	11 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_1163	11 years	0	0	1.5681885573337282	0	0	0	0	0	0	0	0	0	0	0
cell_1164	11 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_1165	11 years	1.4761572841599173	0	1.4761572841599173	0	0	0	0	0	0	0	0	0	0	0
cell_1166	11 years	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5319370085144932
cell_1167	11 years	0.9528609090739665	0	1.431801872513667	0	0	0	0	0	0	0	0	0	0	0
cell_1168	11 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_1169	11 years	2.4913609565375046	0	0	0	0	0.9487691053574794	0	0	0	0	0	0	0	0.9487691053574794
cell_1170	11 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_1171	11 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_1172	11 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_1173	11 years	0	0	0	0	0	0	2.3899784705355107	0	0	0	0	0	0	0
cell_1174	11 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_1175	11 years	0	0	0	0	0	0	0	0	0	0	0	0	2.058039274986751	0
cell_1176	11 years	0	0	2.2468452648501653	0	0	0	0	0	0	1.3400629448071146	0	0	0	0
cell_1177	11 years	0	0	1.9989932529393808	0	0	1.4328941438349518	0	0	0	0	0	0	0	0
cell_1178	11 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_1179	11 years	0	0	0	0	0	0	0	0	0	1.3110391812479216	0	0	0	0
cell_1180	11 years	0	0	0	1.3490807647794563	0	0	0	0	0	0	0	0	0	1.3490807647794563
cell_1181	11 years	2.1123251335497333	0	0	0	0	0	0	2.1123251335497333	0	0	0	0	0	0
cell_1182	11 years	0	0	2.684780487105646	0	0	0	0	0	0	0	0	0	0	0
cell_1183	11 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_1184	11 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_1185	11 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_1186	11 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_1187	11 years	0	0	0	0	0	1.312823554541093	0	0	0	0	0	0	0	0
cell_1188	11 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_1189	11 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_1190	11 years	0	0	1.5964455725038855	0	0	0	0	0	0	0	0	0	0	0
cell_1191	11 years	0	0	0	0	0	0	0	0	0	0	1.5463120120902332	0	0	0
cell_1192	11 years	0.9812461107442206	0	0	0	0	0	0	0.9812461107442206	0	0.9812461107442206	0	0	0	0.9812461107442206
cell_1193	11 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_1194	11 years	0	0	1.667909680889434	0	0	0	0	0	0	0	0	0	0	0
cell_1195	11 years	0	0	0	0	0	1.7643761733918326	0	0	0	0	0	0	0	0
cell_1196	11 years	0	0	1.482439639870108	0	0	0	0	0	0	0	0	0	0	1.482439639870108
cell_1197	11 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_1198	11 years	0	0	0	0	0	0	0	1.8333588808717303	0	0	0	0	0	0
cell_1199	11 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_1200	11 years	0	0	0	0	0	0	0	0	0	2.437930408952439	0	0	0	0
cell_1201	11 years	1.6279314235178908	0	0	1.6279314235178908	0	1.6279314235178908	0	0	0	0	0	0	0	0
cell_1202	11 years	0	0	0	0	0	1.4302275680294407	0	0	0	0	0	0	0	0
cell_1203	11 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_1204	11 years	0	0	2.108501434835454	0	0	0	0	2.108501434835454	0	0	0	0	0	0
cell_1205	11 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_1206	11 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_1207	11 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_1208	11 years	2.2166583873290833	0	0	0	0	0	0	0	1.6269452488820455	0	0	0	0	0
cell_1209	11 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_1210	11 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_1211	11 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_1212	11 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_1213	11 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_1214	11 years	0	0	1.3358121565865684	0	0	0.8761109043977724	0	0	0	0	0	0	0	0
cell_1215	11 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_1216	11 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_1217	11 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_1218	11 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_1219	11 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_1220	11 years	0	0	0	0	0	1.559824410542564	0	0	0	0	0	0	0	1.559824410542564
cell_1221	11 years	0	0	1.787190785781838	0	0	0	0	0	0	0	0	1.787190785781838	0	0
cell_1222	11 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_1223	11 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_1224	11 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_1225	11 years	0	0	0	0	1.974563402077947	0	0	0	0	0	0	0	0	0
cell_1226	11 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_1227	11 years	0	0	0	0	0	0	0	0	0	1.4683917233070913	0	0	0	0
cell_1228	11 years	0	0	0	0	0	1.6493212572288525	0	0	1.6493212572288525	0	0	2.241442787812197	1.6493212572288525	0
cell_1229	11 years	0	0	2.167903105030833	0	0	0	0	0	0	0	0	0	0	0
cell_1230	11 years	1.5837029287233872	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_1231	11 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_1232	11 years	1.364063044369389	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_1233	11 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_1234	11 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_1235	11 years	0	0	0	2.5074797135716005	0	0	0	0	0	0	0	0	0	0
cell_1236	11 years	0	0	1.5405236171464585	0	0	0	0	0	0	0	0	0	0	0
cell_1237	11 years	1.4030247893791001	1.4030247893791001	0	0	0	0	0	0	0	0	0	0	0	0
cell_1238	11 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_1239	11 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_1240	11 years	0	0	0	0	0	0	0	0	0	1.4456585026410969	0	0	0	0
cell_1241	11 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_1242	11 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_1243	11 years	0	0	0	0	0	0	0	0	0	0	0	0	1.7033585787531806	0
cell_1244	11 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_1245	11 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_1246	11 years	1.8573703403077457	0	0	0	0	0	0	0	0	1.3092603246189356	0	0	0	0
cell_1247	11 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_1248	11 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_1249	11 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_1250	11 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_1251	11 years	0	0	0	0	0	0	0	1.628260470404315	0	0	0	0	0	0
cell_1252	11 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_1253	11 years	0	0	2.0137555486430823	0	0	0	0	0	0	0	0	0	0	0
cell_1254	11 years	0	0	0	0	0	1.4244495020192993	0	1.4244495020192993	0	0	0	0	1.4244495020192993	0
cell_1255	11 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_1256	11 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_1257	11 years	0	0	0	0	0	0	0	1.907161146385372	0	1.907161146385372	0	0	0	0
cell_1258	11 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_1259	11 years	0	0	0	0	0	0	0	1.8594265601182582	0	0	0	0	0	0
cell_1260	11 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_1261	11 years	0	0	1.5060248170606696	0	0	0	0	0	0	0	0	0	0	0
cell_1262	11 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_1263	11 years	0	0	0	0	0	0	0	0	0	1.8289575503591082	0	0	0	0
cell_1264	11 years	0	0	0	0	0	0	0	0	0	0	0	0	1.9785807723532378	0
cell_1265	11 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_1266	11 years	1.39979475577479	0	1.961324378736942	0	0	0	0	0	0	0	0	0	0	0
cell_1267	11 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_1268	11 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_1269	11 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_1270	11 years	0	0	0	0	0	0	0	0	0	0	0	0	0	2.320693782020255
cell_1271	11 years	0	0	0	0	0	1.8471753083696245	0	0	0	0	0	0	0	0
cell_1272	11 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_1273	11 years	0	0	0	0	0	0	0	0	0	0	0	0	1.5288170029520298	0
cell_1274	11 years	0	0	0	0	1.5895775386403468	0	0	0	0	0	0	0	0	0
cell_1275	11 years	1.2121545399087863	0	0	0	0	0	0	1.7442197033435827	0	0	0	0	0	0
cell_1276	11 years	0	0	1.7200938734983298	0	0	0	0	0	0	0	0	0	0	0
cell_1277	11 years	0	0	0	0	0	0	0	0	0	2.404283321533691	0	0	0	0
cell_1278	11 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_1279	11 years	0	0	2.601822066656334	0	0	0	0	0	0	0	0	0	0	0
cell_1280	11 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_1281	11 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_1282	11 years	0	0	2.4951432864176915	0	0	0	0	1.5492257009300614	0	0	0	0	0	0
cell_1283	11 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_1284	11 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_1285	11 years	1.4879885823642942	0	1.4879885823642942	0	0	2.061323302341748	0	0	0	0	0	0	0	0
cell_1286	11 years	0	0	2.098604476567886	0	0	1.7526468669330248	1.2193324171284952	1.2193324171284952	1.2193324171284952	0	1.2193324171284952	0	0	0
cell_1287	11 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_1288	11 years	0	0	0	0	0	0	0	0	0	0	0	0	0	1.3979567424506227
cell_1289	11 years	0	0	0	0	0	0	0	1.4287779385846902	0	0	0	0	0	0
cell_1290	11 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_1291	11 years	0	0	0	0	0	0	0	0	0	0	0	0	1.4992347723004862	0
cell_1292	11 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
